id,log_price,Prices,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_has_profile_pic,host_identity_verified,host_response_rate,host_since,instant_bookable,latitude,longitude,name,neighbourhood,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds
17279759,4.219507705,68,Apartment,Private room,2,1,Real Bed,moderate,TRUE,NYC,t,f,100%,6/1/17,t,40.6957111,-73.92398257,Bushwick - BK.  Close to Williamsburg + Manhattan,Bushwick,0,null,11221,1,1
10152662,4.17438727,65,House,Private room,1,2,Futon,moderate,FALSE,NYC,t,t,100%,7/23/15,t,40.68496414,-73.91107394,"Private Clean & Cozy Bedroom, Bathroom & Balcony.",Bushwick,8,100,11207,1,1
9887698,5.521460918,250,Apartment,Entire home/apt,3,1,Real Bed,flexible,FALSE,LA,t,f,null,4/21/14,f,34.1480899,-118.4687126,Artsy 1 BR Luxurious Neighborhood,null,0,null,91403,1,1
1210979,5.010635294,150,House,Entire home/apt,5,1,Real Bed,flexible,TRUE,NYC,t,f,100%,7/19/16,f,40.65044507,-73.74595526,Private floor/Flat,Jamaica,1,100,11422,2,3
12969922,4.317488114,75,Apartment,Private room,1,1,Real Bed,moderate,TRUE,NYC,t,t,null,10/29/14,f,40.7116935,-73.95253522,Cozy room in the Williamsburg,Williamsburg,0,null,11211,1,1
12173507,5.272999559,195,House,Entire home/apt,5,2.5,Real Bed,strict,TRUE,DC,t,f,100%,10/29/16,t,38.95847803,-77.0239839,Beautiful Renovated Rowhome with free parking,Manor Park,7,100,20011,3,3
8904076,5.272999559,195,House,Entire home/apt,4,2,Real Bed,strict,FALSE,LA,t,f,null,10/10/13,f,34.10026549,-118.2221,Architectural Gem with Privacy and Views,Mount Washington,0,null,90065,3,3
9182043,4.317488114,75,Other,Private room,2,1,Real Bed,flexible,FALSE,LA,t,f,null,6/8/15,f,33.95086781,-118.1823876,Americas Best Value Inn South Gate,South Gate,0,null,90280,1,1
134671,5.517452896,249,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,3/24/12,f,40.73869378,-73.992643,THE BEST OF UNION SQUARE & CHELSEA,Flatiron District,33,null,10011,1,2
12009927,4.094344562,60,Apartment,Private room,1,1,Real Bed,flexible,FALSE,NYC,t,t,70%,12/13/14,f,40.7073547,-73.95193538,"Williamsburg, Brooklyn Artist Loft",Williamsburg,2,100,11211,1,1
15799526,5.043425117,155,Apartment,Entire home/apt,8,1,Real Bed,strict,TRUE,NYC,t,f,100%,1/4/16,f,40.69176702,-73.90451194,Seconds to the City!!!,Bushwick,102,94,11237,2,4
795769,4.634728988,103,Apartment,Entire home/apt,4,1,Real Bed,flexible,TRUE,LA,t,f,100%,9/4/14,f,34.08607113,-118.3226904,Great Hollywood location,Hollywood,4,100,90038,1,4
18487746,5.192956851,180,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,NYC,t,f,100%,7/28/11,f,40.7213401,-73.99104265,Spacious Sunny Studio in LES,Lower East Side,23,95,10002,0,1
16353035,6.150602768,469,House,Entire home/apt,4,2.5,Real Bed,strict,TRUE,LA,t,t,100%,12/19/11,f,33.99906964,-118.4541026,Entertain & Romance: Total Privacy,Venice,1,100,90066,2,2
6410167,5.700443573,299,House,Entire home/apt,3,1,Real Bed,strict,TRUE,LA,t,f,60%,7/7/15,f,34.02938312,-118.7570873,Luminous and Private Guesthouse,Malibu,1,null,90265,1,1
15962688,4.59511985,99,Apartment,Entire home/apt,4,1,Real Bed,flexible,FALSE,NYC,t,f,75%,7/24/16,f,40.70500739,-73.91065112,"Spacious, cozy, quiet 1.5 bedroom",Ridgewood,1,80,11385,1,2
7652929,4.828313737,125,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,89%,8/23/16,t,40.76796602,-73.98485368,Modern Columbus Circle Room (WasherDryer),Hell's Kitchen,9,89,10019,1,1
56027,5.480638923,240,Apartment,Entire home/apt,4,1,Real Bed,moderate,TRUE,NYC,t,t,null,8/23/11,t,40.76906233,-73.95170242,Luxury Apartment a walk to the park,Upper East Side,6,100,10021,1,2
5537683,4.17438727,65,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,5/27/13,f,40.71506668,-73.96683316,Sunny Room in the heart of W'burg,Williamsburg,46,90,11249,1,1
16813633,4.48863637,89,Apartment,Private room,2,1,Real Bed,flexible,TRUE,LA,t,t,null,3/1/16,f,33.97173858,-118.460525,Private Room w/ Fireplace on Beach,Marina Del Rey,0,null,90292,1,1
17539808,5.765191103,319,Apartment,Entire home/apt,6,1,Real Bed,strict,TRUE,SF,t,t,100%,5/30/11,f,37.75587303,-122.4090571,Foodie paradise ★ Mission District ★ Walk anywhere,Mission District,155,97,94110,2,3
12655523,4.007333185,55,Apartment,Private room,1,1,Real Bed,flexible,FALSE,NYC,t,f,25%,3/2/14,f,40.81510144,-73.95147154,Sunny Quiet Room In Harlem,Harlem,0,null,10027,1,1
9025965,5.293304825,199,House,Entire home/apt,4,2,Real Bed,flexible,TRUE,LA,t,t,null,5/29/15,f,34.14756156,-118.143914,位于帕萨迪纳的独立屋，有着2间漂亮的房间，独立的厨房及花园！,null,0,null,null,2,2
4929924,4.477336814,88,Apartment,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,f,100%,4/11/16,f,40.79385814,-73.972226,Large 1 Bedroom Three Blocks from Central Park,Upper West Side,14,98,10025,1,1
13586990,5.164785974,175,House,Private room,2,1,Real Bed,flexible,TRUE,LA,t,t,100%,6/10/16,f,33.7836401,-118.3154345,An Urban Home with A Country Feel Quiet & Relaxing,Lomita,1,100,90717,1,1
16543515,5.010635294,150,Apartment,Private room,1,1,Real Bed,flexible,FALSE,NYC,t,f,null,9/2/15,f,40.66205402,-73.94936015,Michelle's extra room,Lefferts Garden,0,null,11225,1,1
6799895,5.783825182,325,House,Entire home/apt,10,2.5,Real Bed,strict,TRUE,DC,t,t,90%,10/10/15,f,38.90940894,-77.02604262,3BR Home blocks from Logan Circle! Old,Logan Circle,28,86,20001,3,5
15744290,4.787491743,120,Apartment,Private room,2,1,Real Bed,flexible,TRUE,LA,t,f,100%,3/10/17,f,34.00314395,-118.4759801,Four blocks from the Beach,null,0,null,90405,1,1
17368490,5.192956851,180,House,Private room,1,1,Real Bed,flexible,FALSE,NYC,t,f,null,6/22/15,f,40.58772952,-73.98728169,Furnished room with lighting window,Gravesend,0,null,11214,1,2
2482480,3.912023005,50,Apartment,Shared room,2,1,Real Bed,flexible,TRUE,NYC,t,t,100%,11/5/13,f,40.64684709,-73.96136496,ChurchAve Apt near Prospect Park,Flatbush,1,100,11226,1,1
15160470,4.553876892,95,Apartment,Entire home/apt,5,2,Real Bed,flexible,TRUE,NYC,t,t,null,10/10/13,f,40.67039155,-73.95959412,Gorgeous 2BR by Brooklyn Museum,Crown Heights,3,93,11238,2,2
13080002,5.703782475,300,House,Entire home/apt,10,2,Real Bed,strict,TRUE,Chicago,t,t,100%,12/24/15,f,41.92126812,-87.67882307,Stunning Custom Home in the Heart of Bucktown!,Bucktown,15,100,60647,4,5
5671922,4.521788577,92,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,LA,t,t,100%,6/17/13,f,34.10044235,-118.2539354,Lovely Silverlake Studio w/Parking,Silver Lake,43,97,90039,0,2
11719158,5.075173815,160,Apartment,Private room,1,1,Real Bed,strict,TRUE,LA,t,f,null,2/16/16,f,33.98166603,-118.4669138,On the Venice Canals!,Venice,0,null,90292,1,2
14268636,4.787491743,120,House,Private room,4,1,Real Bed,moderate,FALSE,NYC,t,t,100%,9/29/15,t,40.76913965,-73.92118111,Astoria Full Basement Apartment,Astoria,118,99,11102,1,3
8717587,5.521460918,250,Apartment,Entire home/apt,4,1,Real Bed,moderate,TRUE,NYC,t,f,90%,3/3/15,f,40.73618271,-73.98330284,"Gramercy Park restful, cozy, sun-filled home",Gramercy Park,0,null,10010,1,1
4632510,4.17438727,65,Apartment,Private room,1,1,Real Bed,flexible,TRUE,NYC,t,f,null,11/21/14,f,40.71121303,-73.94851552,Cool private bedroom,Williamsburg,8,72,11211,1,1
3603863,4.007333185,55,Apartment,Private room,2,1,Real Bed,strict,TRUE,LA,t,t,null,6/9/13,f,34.04834468,-118.3869449,Master Bdrm with Private Bathroom,South Robertson,7,94,90035,1,1
17532796,4.234106505,69,Apartment,Private room,2,1,Real Bed,strict,FALSE,LA,t,t,100%,10/3/14,f,34.00589537,-118.4730321,Sunny Spacious Santa Monica Bungalow,null,0,null,90405,1,1
14184210,5.416100402,225,House,Entire home/apt,9,2,Real Bed,strict,TRUE,LA,t,t,100%,9/23/13,f,34.07279335,-118.3688071,Charming & Spacious WeHo Family Home with Garden,Mid-Wilshire,8,100,90048,3,5
16361865,3.80666249,45,Apartment,Private room,1,1,Real Bed,flexible,FALSE,NYC,t,f,null,1/25/16,f,40.6786036,-73.96210374,"Sunny, Cozy, Prospect Heights Apt.",Crown Heights,1,80,11238,1,1
10189605,5.293304825,199,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,LA,t,t,100%,3/12/12,t,34.1148533,-118.3218959,Beautiful Exquisite Modern  in Heart of Hollywood.,null,20,90,null,1,3
21138265,3.951243719,52,Apartment,Private room,2,1,Real Bed,flexible,FALSE,NYC,f,f,null,6/27/16,t,40.82394165,-73.93931939,Cozy room in Harlem,Harlem,0,null,10039,1,1
795892,5.298317367,200,Apartment,Entire home/apt,1,1,Real Bed,flexible,FALSE,NYC,t,f,null,5/3/15,f,40.75755848,-73.99317954,2 bed apt: heart of Times Square,Hell's Kitchen,0,null,10018,2,2
16255523,4.86753445,130,House,Entire home/apt,4,1,Real Bed,flexible,TRUE,DC,t,t,null,10/21/13,f,38.90435296,-76.99706758,Cozy & spacious 2bd @ Washington DC,Near Northeast/H Street Corridor,3,93,20002,2,2
10157977,5.241747015,189,Condominium,Entire home/apt,7,2,Real Bed,strict,TRUE,LA,t,t,93%,5/13/16,t,34.10216989,-118.3394933,"LUXURY HOLLYWOOD PRESIDENTIAL SUITE, GYM,POOL,SPA!",null,25,94,90028,2,5
8719904,4.077537444,59,House,Private room,3,1,Real Bed,flexible,TRUE,NYC,t,f,100%,3/31/17,t,40.5843971,-73.93587996,Cozy stay by the Bay :),Sheepshead Bay,5,96,11235,1,1
602533,4.905274778,135,Apartment,Entire home/apt,3,1,Real Bed,strict,TRUE,NYC,t,t,67%,12/5/12,f,40.67868617,-73.99197303,Luxury Flat in Historic Brkyln Brownstone,Gowanus,6,93,11231,1,1
4512980,4.382026635,80,Apartment,Private room,3,2,Real Bed,strict,TRUE,DC,t,t,100%,2/14/15,f,38.90415166,-77.01505902,Celebrate AFRICAN AMERICAN MUSEUM PARTY W HOST!,Mount Vernon Square,9,78,20001,1,1
15047711,3.688879454,40,House,Private room,2,1,Real Bed,strict,TRUE,LA,t,t,100%,4/12/15,f,34.08907263,-118.3529072,Cozy Vintage Theme Bedroom,West Hollywood,20,98,90046,1,1
16428954,5.164785974,175,Condominium,Entire home/apt,6,1.5,Real Bed,moderate,TRUE,LA,t,t,100%,6/20/13,t,34.06862345,-118.4534882,"UCLA Hipster Hotel (0.2 mi) 1,200 sq. ft.",Westwood,10,94,90024,1,3
16930825,4.094344562,60,House,Private room,3,1,Real Bed,strict,TRUE,NYC,t,t,100%,2/19/13,f,40.68322232,-73.89096525,"Cozy, clean very private,Tv room,private bathroom.",East New York,0,null,11207,1,1
6410010,3.931825633,51,House,Private room,3,1,Real Bed,moderate,TRUE,Chicago,t,t,100%,7/10/12,f,41.92191755,-87.70019967,Home in Vibrant Logan Square,Logan Square,23,92,60647,1,2
4056327,3.688879454,40,Apartment,Shared room,1,1,Real Bed,flexible,FALSE,NYC,t,t,50%,1/1/15,f,40.87812999,-73.91063916,Shared 1 bedroom apartment.,Marble Hill,3,100,10463,1,1
311259,4.17438727,65,Apartment,Private room,2,1,Futon,moderate,FALSE,LA,t,f,100%,4/1/16,f,34.0136429,-118.4629231,Great location near the beach!,Santa Monica,6,83,90405,1,1
17686630,5.298317367,200,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,Boston,t,t,100%,11/1/15,t,42.34555475,-71.06157484,Luxury One Bed in Coolest Building!,South End,103,95,2118,1,2
5359639,5.501258211,245,Apartment,Entire home/apt,4,1,Real Bed,strict,FALSE,NYC,t,f,100%,12/16/16,t,40.74518186,-73.99295519,"Great 1 BR apartment, cosy and very well located !",Chelsea,23,87,10001,1,1
2586206,5.241747015,189,Apartment,Entire home/apt,4,1,Real Bed,flexible,TRUE,NYC,t,f,100%,8/28/12,f,40.73037702,-73.95547919,Ideal Greenpoint 1 Bedroom,Greenpoint,0,null,11222,1,2
19888404,4.17438727,65,Apartment,Private room,4,1,Real Bed,moderate,TRUE,Chicago,t,t,84%,12/11/09,t,41.92114735,-87.70463522,Palmer Oasis,Logan Square,14,95,60647,1,2
18013489,4.248495242,70,Apartment,Private room,2,1,Real Bed,strict,TRUE,Boston,t,t,100%,8/23/16,t,42.36982332,-71.0343839,"All New Renovation, Just for YOU - private room #2",East Boston,58,98,2128,1,1
11553543,3.555348061,35,Apartment,Private room,2,1,Real Bed,strict,FALSE,NYC,t,t,100%,12/27/11,f,40.69961949,-73.91667136,"Dreamy room, eclectic Bushwick apt",Bushwick,20,70,11237,1,1
1601459,4.605170186,100,Apartment,Entire home/apt,4,1,Real Bed,flexible,TRUE,NYC,t,f,100%,2/14/17,t,40.66811642,-73.76303084,Shay's Place #1 ( 1 Bdrm. Apt ) 5 mins From JFK,Jamaica,29,100,11413,1,2
13449737,4.574710979,97,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,t,100%,11/10/11,f,40.65228012,-73.96428093,"Entire 1 bedroom, Near Park+Train",Flatbush,13,93,11226,1,2
148201,3.988984047,54,House,Private room,1,1,Real Bed,moderate,FALSE,NYC,t,f,100%,9/23/16,f,40.68428575,-73.93175249,Room in Charming Brownstone,Bedford-Stuyvesant,3,100,11221,1,1
4171526,4.859812404,129,House,Entire home/apt,6,1,Real Bed,moderate,TRUE,LA,t,t,100%,8/3/16,t,34.06762878,-117.7543852,Quiet Cozy Home Close to Claremont&CalPolyColleges,null,1,80,91768,2,5
4400854,4.700480366,110,Apartment,Private room,2,1.5,Real Bed,flexible,TRUE,DC,t,f,40%,12/17/15,f,38.90712755,-77.02953918,Gorgeous 2B2B apt at Logan Circle,Logan Circle,7,97,20005,1,1
13149975,3.737669618,42,Loft,Shared room,1,0.5,Real Bed,flexible,FALSE,SF,t,f,100%,11/13/15,f,37.78427403,-122.398482,旧金山downtown黄金地段soma公寓loft一楼单床位,SoMa,5,100,94107,1,1
2950760,4.49980967,90,Apartment,Private room,3,1,Real Bed,strict,TRUE,NYC,t,t,100%,9/14/14,t,40.72469904,-73.99036216,"Bed & Breakfast, Phone-2Blks to Subway-Trendy Area",East Village,44,94,10009,1,2
16098337,5.003946306,149,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,LA,t,t,null,6/12/12,t,34.10675832,-118.2818359,Beautiful Spanish style with patio,Los Feliz,0,null,90027,2,3
17514644,4.043051268,57,Apartment,Private room,2,1,Real Bed,flexible,FALSE,NYC,t,t,100%,3/23/15,f,40.709352,-73.96572245,Spacious and airy room in prime South Williamburg,Williamsburg,6,95,11249,1,1
12083451,5.135798437,170,Apartment,Entire home/apt,4,1,Real Bed,flexible,TRUE,NYC,t,f,null,6/29/15,f,40.68663866,-73.95981021,"Spacious bright 2-bed duplex in Bed-Stuy, Brooklyn",Clinton Hill,3,100,11238,2,2
17543831,5.272999559,195,Apartment,Entire home/apt,8,1,Real Bed,strict,TRUE,NYC,t,f,100%,5/19/17,t,40.73692123,-73.98851031,HUGE 2 BEDROOM APARTMENT NEAR UNION SQUARE,Gramercy Park,4,90,10011,2,5
20154349,3.663561646,39,Tent,Private room,1,2,Real Bed,flexible,FALSE,LA,t,t,99%,4/24/16,f,34.08765781,-118.3136085,Unique Hollywood Cabana 1,Hollywood,4,95,90038,1,1
19674739,4.007333185,55,Apartment,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,t,100%,11/17/16,t,40.76180319,-73.86799656,LGA the best 1,East Elmhurst,5,92,11369,1,1
20156382,4.060443011,58,Apartment,Private room,1,1,Real Bed,strict,TRUE,NYC,t,t,100%,10/20/14,f,40.76110504,-73.94953594,Life in NYC on an Island!! (FEMALES ONLY),Roosevelt Island,8,100,10044,1,1
9779136,4.605170186,100,Apartment,Private room,2,1,Real Bed,flexible,FALSE,LA,t,t,null,9/4/16,f,34.16332088,-118.374686,The heart of the art district,null,2,100,91601,1,1
18373950,5.010635294,150,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,DC,t,t,100%,2/5/14,f,38.90243694,-77.0501961,Your Own Historic Row House Suite,West End,176,90,20037,0,1
5774039,4.248495242,70,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,f,100%,4/22/17,f,40.76534358,-73.98939964,NYC Hells Kitchen 51St,Hell's Kitchen,4,93,10019,1,1
12987348,5.634789603,280,House,Entire home/apt,10,2,Real Bed,strict,TRUE,NYC,t,t,100%,4/13/14,f,40.64710745,-74.07982848,Friends/Families Great Location in New York City,St. George,4,95,10301,3,4
818481,5.521460918,250,Apartment,Entire home/apt,7,1.5,Real Bed,strict,TRUE,NYC,t,f,90%,7/29/15,t,40.81094939,-73.95296184,"Cozy Apt by Columbia, 15minTimeSquare(Train),Park!",Harlem,41,90,10027,3,4
16389777,3.583518938,36,Apartment,Private room,1,1,Real Bed,moderate,FALSE,LA,t,t,0%,12/12/12,f,33.99590828,-118.4205404,Comfortable Culver City Convenience,Del Rey,0,null,90066,1,1
1641253,5.886104031,360,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,t,100%,7/17/13,f,40.72794584,-74.00453617,Bright apartment in West Soho with roof access,Hudson Square,5,92,10014,2,2
15659787,4.317488114,75,Apartment,Entire home/apt,3,1,Real Bed,flexible,FALSE,DC,t,t,100%,4/23/16,t,38.90491704,-77.02617756,Studio in Heart of DC,Downtown/Penn Quarter,6,97,20001,0,1
14373076,4.17438727,65,Apartment,Private room,1,1,Real Bed,flexible,FALSE,NYC,t,f,100%,4/12/16,f,40.81243712,-73.95227174,Home is the place where you want to be!,Harlem,0,null,10027,1,1
17904694,5.010635294,150,Apartment,Entire home/apt,3,1,Real Bed,moderate,TRUE,SF,t,t,100%,6/19/15,f,37.78087032,-122.4326005,Alamo Square/Fillmore Distr. 1br!,Western Addition/NOPA,2,90,94115,1,1
2432453,4.343805422,77,Apartment,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,t,100%,12/12/15,f,40.83472694,-73.9385818,The Suite Spot @ Washington Heights,Washington Heights,42,98,10032,1,1
2603930,6.802394763,900,House,Entire home/apt,6,2,Real Bed,strict,TRUE,LA,t,f,100%,10/21/12,f,34.03985542,-118.6241437,BREATHTAKING OCEAN VIEWS! MODERN MALIBU OASIS!,Malibu,1,100,90265,3,3
8275971,3.713572067,41,House,Private room,1,3,Real Bed,strict,TRUE,Boston,t,f,100%,4/2/15,f,42.35501993,-71.13701796,"Easy access to BU, MIT, Harvard",Allston-Brighton,2,100,2134,1,1
9922513,4.49980967,90,Apartment,Private room,2,1,Real Bed,strict,FALSE,NYC,t,t,100%,11/9/15,t,40.72265442,-73.98364607,Private room in East Village Apt.,Alphabet City,94,99,10002,1,1
17402423,3.988984047,54,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,LA,t,t,100%,3/10/15,f,34.09252446,-118.1615726,12 min 2 downtown LA 2 mi 2 S Passadena Prv Studio,El Sereno,12,95,90032,0,2
2866845,4.605170186,100,Apartment,Private room,2,1,Real Bed,moderate,FALSE,Boston,t,f,null,2/22/15,f,42.33804084,-71.07574541,Private room in the South End,South End,4,95,2118,1,1
1861508,4.477336814,88,House,Private room,3,1,Real Bed,moderate,TRUE,NYC,t,f,100%,4/15/16,f,40.73116549,-73.85147143,LARGE PRIVATE ROOM UP TO 2 PEOPLE,Forest Hills,5,60,11375,1,2
16449070,4.691347882,109,Apartment,Entire home/apt,3,1,Real Bed,strict,TRUE,LA,t,t,100%,1/22/13,t,34.094088,-118.3741042,Magical Hollywood Single,West Hollywood,79,97,90069,0,1
18521414,4.17438727,65,Apartment,Private room,2,1,Real Bed,moderate,TRUE,LA,t,f,100%,12/16/15,f,34.00038722,-118.4292758,Close to Airport and Beach,Culver City,26,98,90066,1,1
1511569,4.077537444,59,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,f,null,9/19/14,f,40.82397183,-73.95253127,"Cozy, spacious room in Manhattan",Hamilton Heights,0,null,10031,1,1
20744786,4.442651256,85,Apartment,Entire home/apt,3,1,Real Bed,moderate,FALSE,LA,t,t,100%,4/17/15,t,34.0663845,-118.3461099,Miracle Mile 1 Bedroom + Cat,Mid-Wilshire,3,93,90036,1,2
17779803,4.787491743,120,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,LA,t,f,100%,4/29/13,f,34.12608075,-118.3180207,Quiet Studio Under Hollywood Sign,Hollywood Hills,11,100,90068,0,1
256622,4.905274778,135,Apartment,Entire home/apt,2,1,Real Bed,flexible,TRUE,Chicago,t,t,100%,5/3/10,f,41.89355982,-87.6355532,Modern apartment (hot tub and pool),null,0,null,60654,1,1
6612941,5.043425117,155,House,Entire home/apt,6,1,Real Bed,flexible,TRUE,LA,t,t,91%,2/17/15,t,34.09477095,-118.3342025,(3) Bdrm House on Fountain,Hollywood,116,98,90028,3,3
19540271,3.912023005,50,Apartment,Private room,1,1,Real Bed,flexible,TRUE,NYC,t,f,100%,2/5/14,f,40.7008754,-73.91836097,Comfortable bedroom in heart of Bushwick,Bushwick,2,100,11237,1,1
17532802,5.521460918,250,Apartment,Entire home/apt,2,1,Real Bed,flexible,TRUE,SF,t,f,null,6/8/15,f,37.79976941,-122.4112431,Beautiful North Beach Apartment,North Beach,0,null,94133,2,2
16578883,4.17438727,65,Apartment,Private room,2,1,Real Bed,flexible,FALSE,Boston,t,f,100%,3/28/17,t,42.39043718,-71.009835,Private room in convenient location.,East Boston,38,87,2128,1,1
4199411,4.234106505,69,Apartment,Entire home/apt,3,1,Real Bed,strict,TRUE,NYC,t,t,100%,3/23/16,f,40.76297352,-73.98888356,TIMES SQUARE & EXOTIC MIX APARTMENT.,Hell's Kitchen,48,95,10019,1,2
283090,4.343805422,77,House,Private room,2,3,Real Bed,flexible,FALSE,LA,t,t,100%,11/19/15,f,34.08123268,-118.0571441,Private entrance & bath. Clean/cozy,Rosemead,1,80,91770,1,4
17238866,6.163314804,475,Apartment,Entire home/apt,12,3,Real Bed,moderate,TRUE,Boston,t,f,100%,12/3/15,t,42.36841086,-71.03745013,Huge Multilevel Brownstone 3Bed/3Bath Apartment,East Boston,0,null,2128,3,4
8445202,6.163314804,475,Apartment,Entire home/apt,10,2,Real Bed,strict,FALSE,Chicago,t,t,91%,6/9/11,t,41.91350805,-87.63929446,4 Bed/2 Bath w/Fireplace - Old Town,Old Town,19,91,60614,4,5
7638083,3.688879454,40,House,Private room,2,3,Real Bed,flexible,TRUE,LA,t,t,100%,8/28/11,f,33.97927846,-118.0964918,Poker Player's Paradise,Pico Rivera,39,97,90660,1,1
15662114,4.465908119,87,House,Private room,1,1,Real Bed,strict,FALSE,SF,t,f,98%,4/8/16,f,37.72512526,-122.4400733,Wake up with sunshine/bus to SFO,Mission Terrace,48,89,94112,1,1
3985660,5.135798437,170,House,Entire home/apt,2,1,Real Bed,strict,TRUE,LA,t,t,100%,3/12/14,f,34.10020259,-118.2558616,Secluded Silver Lake Gem,Silver Lake,3,100,90039,2,2
18793901,5.521460918,250,House,Private room,3,1,Real Bed,flexible,FALSE,LA,t,t,null,10/19/13,f,34.05194528,-118.2446182,Mansion/pool/jacuzzi/tennis court,null,0,null,null,1,1
4446116,4.094344562,60,Apartment,Private room,1,1,Real Bed,flexible,TRUE,NYC,t,t,100%,4/30/13,f,40.80268502,-73.94636694,Private Rm for 1 in Prime Harlem,Harlem,10,91,10026,1,1
17875156,5.192956851,180,House,Entire home/apt,6,2.5,Real Bed,strict,TRUE,DC,t,t,73%,7/28/13,f,38.90155671,-76.99297044,"Brand-new, family-friendly home",Near Northeast/H Street Corridor,29,95,20002,2,2
17933664,4.234106505,69,Apartment,Private room,2,1,Real Bed,flexible,TRUE,LA,t,t,100%,11/26/13,f,34.09691662,-118.3488449,Private Master BD & Bath / Parking near Sunset,null,6,100,90046,1,1
7483031,3.912023005,50,House,Private room,1,1,Real Bed,moderate,TRUE,LA,t,t,90%,9/5/16,f,33.91810817,-117.988718,Private Room near Orange County Destinations/Biola,null,6,100,90604,1,1
